idParcela,id,Nomenclatura,Tipo_Parcela,Tipo_Valuacion,Estado,desig_oficial,exp_creacion,Fecha_Creacion,fecha_alta_parcela,fxf,vut_vigente,Valuacion,vigencia_desde,porcentaje_copropiedad,Superficie_Tierra_Urbana,Valuacion_Tierra_Urbana,base_imponible_tierra_urbana,Superficie_Tierra_Rural,Valuacion_Tierra_Rural,base_imponible_tierra_rural,Superficie_Mejoras,Valuacion_Mejoras,base_imponible_mejoras,Cantidad_Cuentas,departamento,pedania,localidad,par_entityid,row_number,Nro_Cuenta,ped_nomenclatura,geometry,Propietario,direccion,TextoReclamo,ValorReclamo,Valuacion_Danios,Validado,dnbr_promedio,dnbrmejoras,dnbrurbano,valsup,mejorasurbana,reclamomejoras
1136196,parcelas.4585421.142197,2304154301050006,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ-50-LTE-2,00000500884,01-1901,03-2007,1.0,770.0,4766375.04,2023-11-01 00:00:00+00:00,0.0,1296.0,997920.0,0.0,0.0,0.0,0.0,199.0,3768455.04,0.0,1.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,4585421.0,948917.0,230405008845.0,2304,"MULTIPOLYGON (((350287.38078248233 -3483622.7728549577, 350269.54422190145 -3483620.492520067, 350245.46017367486 -3483643.1708739465, 350256.83058616106 -3483664.28736533, 350284.8193067528 -3483658.7583501316, 350287.38078248233 -3483622.7728549577)))",Mario Chico Bejarano,"Comuna de Cuesta Blanca, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Pa' los representantes de SierraV Segura,

Mi nombre es Mario Chico Bejarano, dueño de un terreno urbano en la Comuna de Cuesta Blanca, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con mucha preocupación y tristeza por los daños que sufrió mi propiedad a raíz de un incendio forestal reciente.

Desgraciadamente, el fuego se esparció rápido y afectó mi terreno, causando daños importantes. Aunque no había construcciones en el lugar, el humo y las llamas dejaron marcas y destrucción en la vegetación y el suelo, lo cual afecta el valor de mi propiedad.

Ya que mi póliza de seguro con SierraV Segura ampara este tipo de situaciones, quisiera presentar una reclamación por el monto de $49.063.640, que es el valor estimado de los daños sufridos en mi terreno.

Les agradezco de antemano su atención y comprensión en este momento difícil. Espero su pronta respuesta y las indicaciones pa' seguir con el proceso de reclamación.

Saludos cordiales,

Mario Chico Bejarano.",49063640.1,,,248.75,937403191.2,248232600.0,749922552.96,2905.516607555898,924470609077.9556
1204480,parcelas.4540733.1512706,2305604701164002,URBANO,VAL. URBANO,BALDIO,MZ 164 LT 2,0033-053341/1995,01-2000,03-2007,0.5,1015.0,1049002.5,2023-11-01 00:00:00+00:00,0.0,2067.0,1049002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540733.0,1006309.0,230522441924.0,2305,"MULTIPOLYGON (((351376.86017865175 -3482418.120731187, 351350.3345395831 -3482404.500611835, 351358.5072066685 -3482459.8177717985, 351361.9120345529 -3482477.0478428416, 351414.3378022436 -3482464.4499689466, 351415.1175764286 -3482450.136731292, 351384.45666502125 -3482455.3891881485, 351376.86017865175 -3482418.120731187)))",Pastora Company-Salcedo,"Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,

Mi nombre es Pastora Company-Salcedo, dueña de un terreno en Villa Icho Cruz, Departamento Punilla, Córdoba. Me comunico con ustedes con mucha preocupación y angustia en mi alma.

Hace pocos días, un incendio forestal devastó mi parcela. No les puedo expresar el dolor que experimenté al ver mi terreno, mi pedacito de paraíso, reducido a cenizas. No había ninguna edificación en el terreno, estaba baldío, pero tenía la intención de construir mi hogar allí en un futuro.

El fuego fue tan feroz que no quedó absolutamente nada. Todo lo que había soñado, todo lo que había planificado, se desvaneció en humo. Y lo más terrible es que este incendio se pudo haber prevenido. No fue un accidente, fue negligencia.

Por tal motivo, me encuentro en la necesidad de presentar una reclamación por el monto de $17.678.477. Entiendo que ningún dinero puede compensar la pérdida de mi terreno, pero al menos me permitirá comenzar de cero.

Espero que puedan brindarme su apoyo en este difícil trance.

Cordialmente,

Pastora Company-Salcedo.",17678477.61,,,-754.7142944335938,-0.0,-791697181.6465759,0.0,0.0,0.0
2448932,parcelas.1134483804.595152,2304553803277036,URBANO,VAL. URBANO,BALDIO,MZ 277 LT 36,0033-087801/2014,01-2020,11-2019,0.9,1500.0,1624212.0,2023-11-01 00:00:00+00:00,0.0,1203.12,1624212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,1134483804.0,1845326.0,230442354711.0,2304,"MULTIPOLYGON (((355478.73164064606 -3478819.2547932924, 355481.31060864544 -3478848.952909293, 355521.50452464574 -3478845.4543092917, 355519.3154006452 -3478820.7941772924, 355518.8655806451 -3478815.756193292, 355478.73164064606 -3478819.2547932924)))",,,"Para los distinguidos representantes de Aseguradora del Norte,

Me presento, soy Victoriano Chaparro, dueño de un lote situado en Altos de San Antonio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me veo en la necesidad de contactarlos para presentar una queja por los daños sufridos en mi propiedad a causa de un incendio forestal.

El lote en cuestión es de carácter urbano y, desafortunadamente, se halla en estado de abandono, sin edificaciones registradas. La localidad afectada es Villa Carlos Paz, que pertenece al departamento de Punilla, en la provincia de Córdoba.

Como resultado del incendio, he padecido problemas de salud que, según los médicos, podrían tener repercusiones a largo plazo. Estos problemas son consecuencia de la exposición al humo y las cenizas producidas por el fuego, así como a la contaminación del aire y el suelo en la zona afectada.

Por ende, solicito a Aseguradora del Norte que considere mi queja y proceda con el pago correspondiente por los daños padecidos en mi propiedad y las secuelas en mi salud. El monto que reclamo es de $58.059.175.

Desde ya, agradezco su atención y cooperación en este asunto. Espero su pronta respuesta y una resolución favorable.

Cordialmente,

Victoriano Chaparro
Dueño del lote en Villa Carlos Paz, Departamento Punilla, Córdoba.",58059175.58,,,2552.666748046875,0.0,4146071964.178711,0.0,0.0,0.0
2313224,parcelas.1237238204.1808025,2304414303161103,URBANO,VAL. URBANO,BALDIO,mz s/d lt 103,0576-007432/2017,01-2018,09-2017,0.7,1120.0,882000.0,2023-11-01 00:00:00+00:00,0.0,1125.0,882000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,SAN ANTONIO DE ARREDONDO,1237238204.0,1797950.0,230441684814.0,2304,"MULTIPOLYGON (((354844.30551264854 -3480942.725065333, 354887.07839664863 -3480984.7582453336, 354900.2231366491 -3480971.3935933337, 354857.44025664893 -3480929.3604133334, 354844.30551264854 -3480942.725065333)))",Natividad Gutierrez,"Municipio de San Antonio de Arredondo, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de la Sra. Natividad Gutierrez, dueña de un terreno situado en Municipio de San Antonio de Arredondo, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Nos complace comunicarles que nuestro bufete, Estudio Jurídico González & Asociados, ha sido contratado para gestionar el reclamo correspondiente por los perjuicios ocasionados en la propiedad de nuestra representada.

El inmueble en cuestión es de carácter urbano y se halla en la localidad de San Antonio de Arredondo, dentro del departamento de Punilla. Es importante mencionar que el terreno se encuentra en estado baldío, sin edificaciones registradas en él.

Desafortunadamente, la propiedad de la Sra. Gutierrez ha sido seriamente afectada por un incendio forestal reciente, lo que ha provocado la destrucción de cultivos y la imposibilidad de proseguir con sus labores agrícolas en el terreno. Esta situación ha generado un daño económico significativo para nuestra representada.

En base a lo expuesto, y de acuerdo a las pólizas de seguro vigentes, solicitamos a SierraVolt Energética Limitada el reconocimiento y abono de la indemnización correspondiente por los daños padecidos en la propiedad de la Sra. Gutierrez. El importe reclamado asciende a la suma de $25.917.618 pesos argentinos.

Agradecemos su atención y aguardamos su pronta respuesta para avanzar en la resolución de este reclamo. Por favor, no duden en contactarnos en caso de necesitar información adicional o documentación de respaldo.

Sin otro particular, los saludamos cordialmente.

Lic. Martín González
Estudio Jurídico González & Asociados",25917618.91,,,-323.1428527832031,-0.0,-285011996.15478516,0.0,0.0,0.0
1136713,parcelas.4586012.839509,2304154302012006,URBANO,VAL. URBANO,BALDIO,MZ 5 LT 6,00001106849,01-1901,03-2007,1.0,735.0,676935.0,2023-11-01 00:00:00+00:00,0.0,921.0,676935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,4586012.0,949300.0,230411068493.0,2304,"MULTIPOLYGON (((351101.49029736227 -3483017.829365403, 351124.69968895044 -3483035.728406212, 351137.63198341255 -3483005.6780211846, 351140.3496383565 -3483004.4597628233, 351113.797842815 -3482991.4025197304, 351101.49029736227 -3483017.829365403)))",,,"A los distinguidos representantes de Aseguradora del Norte,

Me presento, soy Cecilio Ureña, dueño de un terreno situado en Boulevar Achala, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me comunico con ustedes con el propósito de elevar una reclamación por los perjuicios sufridos en mi propiedad debido a un incendio forestal.

El lote en cuestión es de carácter urbano y, desafortunadamente, no posee edificaciones en su superficie, tratándose de un terreno baldío. La localidad en la que se ubica es Cuesta Blanca, perteneciente al departamento de Punilla.

A raíz de la envergadura del incendio y la insuficiencia de mi actual póliza de seguro, me encuentro en la necesidad de requerir una indemnización por los daños causados en mi propiedad. El importe que solicito asciende a $14.091.706 pesos argentinos, el cual estimo necesario para afrontar los costos de limpieza, restauración y futuras edificaciones en el terreno damnificado.

Desde ya, agradezco su atención y comprensión en este tema, y aguardo su pronta respuesta para poder continuar con el trámite de reclamación.

Cordialmente,

Cecilio Ureña
Dueño",14091706.53,,,-848.0,-0.0,-574040880.0,0.0,0.0,0.0
1205019,parcelas.4540597.1947977,2305604702025009,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 36 LTE 9,00001091500,01-1901,03-2007,1.0,490.0,2003335.2,2023-11-01 00:00:00+00:00,0.0,594.0,291060.0,0.0,0.0,0.0,0.0,108.0,1712275.2,0.0,1.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540597.0,1006789.0,230510915009.0,2305,"MULTIPOLYGON (((352966.40214119083 -3482904.8053791965, 352992.3916609227 -3482929.420463593, 353006.01117435785 -3482917.2378768777, 352992.2979541105 -3482904.742910055, 352979.64680558513 -3482893.2163031623, 352971.7125018963 -3482900.2134811617, 352966.40214119083 -3482904.8053791965)))",Amaro Elías Díaz," Los Ceibos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","A la atención de SierraVolt Energética Limitada,

Me dirijo a ustedes en calidad de representante legal de mi cliente, el señor Amaro Elías Díaz, dueño de un terreno urbano situado en Los Ceibos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina.

La razón de este mensaje es presentar una demanda por los daños y perjuicios ocasionados en la propiedad de mi cliente a raíz de un incendio forestal. Aunque el terreno está clasificado como ""EDIFICADO NoPH"", el incendio ha provocado perjuicios considerables que han afectado seriamente la calidad de vida de mi cliente y han mermado el valor de su propiedad.

El señor Díaz vive en Villa Icho Cruz, en el departamento de Punilla, y siempre ha sido un ciudadano cumplidor de las leyes y reglamentaciones locales. No obstante, este suceso ha repercutido negativamente en su bienestar y en su patrimonio.

Por consiguiente, en representación de mi cliente, exijo una compensación por el monto de $20.601.793 pesos argentinos, que estimamos como una valoración justa y adecuada de los perjuicios padecidos.

Confiamos en que este asunto se solucione de forma equitativa y en tiempo oportuno. Agradecemos de antemano su atención a este tema y aguardamos su respuesta a la brevedad.

Cordialmente,



Córdoba, Argentina.",20601793.25,,,-170.0,-291086784.0,-49480200.0,184925721.6,2877.7734453781513,323632473922.04034
1172425,parcelas.279962602.433702,2304553803024005,URBANO,VAL. URBANO,BALDIO,SECC 3 MZ 2 LT 9,    -      /,01-1901,03-2007,1.1,840.0,732732.0,2023-11-01 00:00:00+00:00,0.0,793.0,732732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,279962602.0,979960.0,230419845332.0,2304,"MULTIPOLYGON (((355806.08394254494 -3476713.628346885, 355785.7171507118 -3476717.0332200998, 355769.317510034 -3476719.782108583, 355775.68993736233 -3476739.492915137, 355777.68913177494 -3476738.587030704, 355788.9658364777 -3476739.461680596, 355795.4319793256 -3476743.8349192715, 355808.7391183092 -3476732.4332677852, 355806.08394254494 -3476713.628346885)))",Gervasio Leon Bayón," Juana de Arco, La Quinta 3°, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,

Me presento, soy Gervasio Leon Bayón, dueño de un lote en Villa Carlos Paz, ubicado en Juana de Arco, La Quinta 3°, Departamento Punilla, Córdoba. Se trata de un terreno urbano, sin construcciones, un baldío.

Hace un tiempo, un incendio forestal afectó gran parte del área. A pesar de no tener edificaciones en mi propiedad, el impacto de verla reducida a cenizas ha sido desolador. No dejo de sentirme abrumado y angustiado al pensar en el terreno y en lo que podría haber levantado allí.

Por ende, me encuentro en la situación de presentar un reclamo por el valor de mi terreno, que asciende a $6.357.098. Comprendo que mi póliza ampara este tipo de eventos y confío en que podrán asistirme para solucionar este tema a la brevedad.

Desde ya, agradezco su atención y quedo a la espera de su respuesta.

Cordialmente,

Gervasio Leon Bayón.",6357098.73,,,-2388.0,-0.0,-1749764016.0,0.0,0.0,0.0
2445411,parcelas.959151404.818012,2304684303001118,URBANO,VAL. URBANO,BALDIO,LOTE 118,0033-110312/2019,01-2020,10-2019,1.0,770.0,2228025.8,2023-11-01 00:00:00+00:00,0.0,2893.54,2228025.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,CABALANGO,959151404.0,1842649.0,230442316681.0,2304,"MULTIPOLYGON (((352146.78495265875 -3475114.797169218, 352131.0312566588 -3475103.4417132167, 352129.1020286592 -3475111.5384732177, 352124.0540486586 -3475116.7263972163, 352116.87692065904 -3475119.2953692167, 352109.3299406598 -3475117.9559052177, 352084.3599326591 -3475183.3697292185, 352113.2683646596 -3475202.612029218, 352146.78495265875 -3475114.797169218)))",María Pilar Armas Pavón,"Municipio de Cabalango, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Pa' los estimados de SierraV Segura,

Mi nombre es María Pilar Armas Pavón, dueña de un terreno urbano en el Municipio de Cabalango, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con mucha preocupación y tristeza en mi corazón.

Hace poco, un incendio forestal arrasador se llevó gran parte de mi propiedad. Por suerte no había edificaciones en el terreno, pero la tierra misma sufrió daños irreparables. Este terreno ha sido mi sustento, ya que lo usaba pa' actividades agrícolas. Ahora, la tierra está quemada y estéril, y me temo que va a llevar años recuperarse, si es que alguna vez lo hace.

Estoy segura de que entienden la gravedad de mi situación. No sólo perdí mi fuente de ingresos, sino también un pedazo de mi vida. Por eso, me veo en la necesidad de presentar una reclamación por el valor de $46.130.362.

Confío en que SierraV Segura tratará mi reclamación con la seriedad y la rapidez que la situación requiere. Espero su respuesta a la brevedad y les agradezco de antemano su atención a este asunto.

Saludos cordiales,

María Pilar Armas Pavón.",46130362.77,,,3494.77783203125,0.0,7786455175.03369,0.0,0.0,0.0
1174539,parcelas.4457928.1048101,2304553803127005,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 127 LT 5,0033-060398/1997,05-1997,03-2007,1.1,840.0,2354145.6,2023-11-01 00:00:00+00:00,0.0,310.0,286440.0,0.0,0.0,0.0,0.0,135.0,2067705.6,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,4457928.0,981889.0,230422897131.0,2304,"MULTIPOLYGON (((354715.5236544051 -3475985.858952675, 354729.29935426917 -3475975.6755602844, 354718.8973000364 -3475961.0564505355, 354704.96541317145 -3475971.0524184494, 354715.5236544051 -3475985.858952675)))",Rafael del Díez," Valle de la Luna, Colinas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A los señores de SierraVolt Energética Limitada,

Me dirijo a ustedes en esta ocasión en nombre de mi representado, el señor Rafael del Díez, dueño de un terreno situado en Valle de la Luna, Colinas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.

La razón de este mensaje es para elevar una reclamación por los daños y perjuicios ocasionados en la propiedad de mi cliente a raíz de un incendio forestal reciente. Dicha propiedad, de índole urbano y sin construcciones, ha padecido daños considerables que han impactado su valor y funcionalidad.

El monto de la reclamación se eleva a la cantidad de $28.781.967 pesos argentinos, que se corresponde con la evaluación de los daños padecidos en la propiedad. Este número comprende tanto el valor del terreno como el gasto de las tareas de limpieza y restauración requeridas para retornar la propiedad a su condición original.

Requerimos que esta reclamación sea tramitada conforme a las condiciones de la póliza de seguro suscrita por mi cliente y que se efectúe el desembolso correspondiente lo más pronto posible.

Desde ya, agradecemos su atención en este tema y aguardamos su respuesta a la brevedad.

Cordialmente,



Córdoba, Argentina.",28781967.71,,,216.6666717529297,448002890.5168946,62062001.45690918,279140256.0,6648.571061093248,437592910389.60425
1137348,parcelas.4551539.879988,2304213501029014,URBANO,VAL. URBANO,BALDIO,MZ N LT 14,    -      /,01-1901,03-2007,0.9,350.0,361620.0,2023-11-01 00:00:00+00:00,0.0,1148.0,361620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,EL DURAZNO,4551539.0,949869.0,230431477969.0,2304,"MULTIPOLYGON (((346378.9481087241 -3470649.9443349834, 346395.4726964934 -3470657.5662666718, 346399.9396458181 -3470658.503389994, 346404.59401985444 -3470658.3784414725, 346408.3112717883 -3470657.4413200715, 346390.787097323 -3470605.9620660506, 346370.5764917311 -3470613.20914014, 346378.9481087241 -3470649.9443349834)))",,,"Pa' Volterra Seguros,

Mi nombre es Asunción Cornejo-Arregui, soy dueña de un terreno en El Durazno, Departamento Punilla, Córdoba. Les escribo pa' presentar un reclamo por los daños sufridos en mi propiedad debido a un incendio forestal reciente.

Mi terreno es de tipo urbano y se encuentra en la siguiente dirección: Municipio de Tanti, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Lamentablemente, el terreno estaba baldío, sin construcciones, pero el incendio ha causado daños considerables en la vegetación y en la calidad del suelo.

Debido a estos daños, me veo afectada en el valor de mi propiedad y me gustaría presentar un reclamo por un monto de $297.257. Agradezco su atención y espero que puedan ayudarme a resolver este problema lo antes posible.

Desde ya, muchas gracias por su tiempo y atención.

Saludos cordiales,

Asunción Cornejo-Arregui.",297257.41,,,-909.3333129882812,-0.0,-328833112.64282227,0.0,0.0,0.0
1134554,parcelas.348882004.504146,2304524298354017,RURAL,VAL. RURAL,BALDIO,PTE DEL INMUEBLE,0576-005273/2013,01-1901,03-2007,,,10890210.14,2023-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,166461.0,10890210.14,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,,348882004.0,947720.0,230404443751.0,2304,"MULTIPOLYGON (((353912.9881886517 -3475966.2264612345, 353873.53064783406 -3475995.966553768, 353821.6891633354 -3475991.5511199394, 353764.7485305632 -3475968.751942269, 353744.82018648105 -3475978.2153672227, 353733.7364588262 -3475996.9540961725, 353811.19775989663 -3476107.1484072437, 353824.28577201726 -3476141.151991897, 353848.27634834603 -3476169.077181343, 353903.84905375773 -3476164.539099741, 353911.6231943476 -3476209.118203233, 353907.02627087326 -3476222.177198876, 353907.5882088675 -3476240.071213587, 353896.6715469901 -3476277.443871433, 353898.6922731361 -3476288.5368104214, 353911.17592033837 -3476306.226889659, 353920.81088730966 -3476348.720839168, 353910.9410649693 -3476384.630678325, 354168.1609320692 -3476559.0957991052, 354193.76013557013 -3476532.3461256544, 354243.79572314565 -3476509.419748295, 354353.7364136417 -3476345.022796867, 354314.95561032044 -3476297.413177245, 354272.874176689 -3476261.5382892815, 353912.9881886517 -3475966.2264612345)))",Rosalva Rosado Nogués,"Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,

Me dirijo a ustedes como Rosalva Rosado Nogués, dueña de un terreno ubicado en Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El motivo de mi carta es presentar un reclamo por los perjuicios ocasionados en mi propiedad a causa de un reciente incendio forestal.

El predio es de carácter rural y se halla en un área deshabitada, sin edificaciones registradas. A partir del siniestro, he percibido que la calidad del aire en la región ha decaído notablemente, lo cual me inquieta por los eventuales efectos a largo plazo en la salud de mi familia y la mía.

Teniendo en cuenta que el valor de la propiedad es menor a $101.238.163, quisiera solicitar una compensación por los daños padecidos. Agradezco de antemano su atención a este tema y espero que podamos solucionarlo de forma satisfactoria.

Aguardo su respuesta a la brevedad.

Cordialmente,

Rosalva Rosado Nogués.",101238163.27,,,40.99114990234375,0.0,0.0,0.0,0.0,0.0
1188842,parcelas.28453015.59559,2304554303121005,URBANO,VAL. URBANO,BALDIO,MZ 40 LT 5,,01-1901,03-2007,1.0,2310.0,1487640.0,2023-11-01 00:00:00+00:00,0.0,644.0,1487640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,28453015.0,992985.0,230419849541.0,2304,"MULTIPOLYGON (((355390.4764757185 -3480553.3835065374, 355347.6350570843 -3480550.6919611576, 355350.1420222159 -3480565.799237598, 355392.9778310658 -3480568.4917128263, 355390.4764757185 -3480553.3835065374)))",Alejandra Sans Borja," Río Juramento, Solares de las Ensenadas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,

Me presento, soy Alejandra Sans Borja, dueña de un terreno en Villa Carlos Paz, Departamento Punilla, Córdoba. Me comunico con ustedes con el propósito de realizar una reclamación por los perjuicios ocasionados en mi propiedad a raíz de un incendio forestal reciente.

La parcela está ubicada en Río Juramento, Solares de las Ensenadas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Se trata de un terreno urbano que, desafortunadamente, se encontraba desocupado al momento del siniestro.

El fuego ha provocado una interrupción en mis proyectos de construcción y desarrollo del terreno, lo cual me ha generado pérdidas económicas significativas. Por ende, me gustaría solicitar una compensación por el monto de $55.553.867 pesos argentinos, que es el valor estimado de los daños y perjuicios causados.

Desde ya, agradezco su atención y espero que puedan tramitar mi reclamo a la brevedad. Aguardo su respuesta y cualquier información adicional que requieran.

Atentamente,

Alejandra Sans Borja.",55553867.69,,,-411.0,-0.0,-611420040.0,0.0,0.0,0.0
1181213,parcelas.4443615.1707387,2304554000109009,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ A LT 9,,01-1901,03-2007,1.0,2310.0,1270284.0,2023-11-01 00:00:00+00:00,0.0,250.0,577500.0,0.0,0.0,0.0,0.0,96.0,692784.0,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,4443615.0,986822.0,230420707636.0,2304,"MULTIPOLYGON (((357621.50791724375 -3479356.594693004, 357626.0998189176 -3479345.16180216, 357607.4198494655 -3479337.664819964, 357602.5468110813 -3479349.1914229663, 357621.50791724375 -3479356.594693004)))",Carina Mas Vidal," Villa La Angostura, Altos de San Pedro, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como abogados de la Sra. Carina Mas Vidal, dueña de un terreno situado en Villa La Angostura, Altos de San Pedro, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta carta es presentar una demanda por los daños y perjuicios resultantes de un incendio forestal en la región.

El terreno mencionado es urbano y, de acuerdo a nuestros archivos, no tiene edificaciones (EDIFICADO NoPH). La Sra. Mas Vidal ha experimentado pérdidas considerables debido a la interrupción de servicios públicos y otros servicios vitales en Villa Carlos Paz, departamento de Punilla, a causa del incendio forestal referido.

Por ende, en representación de nuestra clienta, la Sra. Carina Mas Vidal, solicitamos una compensación por un total de $1.455.300, que corresponde al valor calculado de los daños sufridos en su propiedad.

Agradecemos de antemano su atención a esta demanda y esperamos su respuesta. Por favor, no duden en contactarnos si necesitan más información o si quieren discutir los detalles de esta demanda.

Cordialmente,



Abogado/a
Córdoba, Argentina",1455300.16,,,-1718.6666259765625,-1190664739.8105469,-992529976.5014648,66507264.0,2760.0956175298807,10393903773.66433
1174352,parcelas.4458147.882076,2304553803119025,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 119 LT 25,0033-060398/1997,05-1997,03-2007,0.8,840.0,1259389.44,2023-11-01 00:00:00+00:00,0.0,880.0,591360.0,0.0,0.0,0.0,0.0,39.0,668029.44,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,4458147.0,981702.0,230422895260.0,2304,"MULTIPOLYGON (((354972.4201323525 -3475888.6481910986, 355016.964668168 -3475936.1915374533, 355017.87055304885 -3475936.1915376424, 355018.71396763844 -3475915.3249485153, 354984.5090121446 -3475878.2148990557, 354972.4201323525 -3475888.6481910986)))",Custodio Real Marquez," Cerro de la Cruz, Colinas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como abogados del Sr. Custodio Real Márquez, dueño de un terreno situado en Cerro de la Cruz, Colinas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.

Queremos comunicarles que nuestro cliente ha experimentado daños considerables en su propiedad a causa de un reciente incendio forestal. El terreno afectado es de carácter urbano y, de acuerdo a nuestros archivos, no posee construcciones (EDIFICADO NoPH). Dicha propiedad está ubicada en Villa Carlos Paz, dentro del departamento de Punilla.

Debido a los perjuicios sufridos, nuestro cliente solicita una compensación por un total de $10.712.616. Este monto ha sido estimado considerando los daños materiales provocados por el incendio, así como el impacto económico que esto supone para el Sr. Márquez.

Agradecemos su rápida atención a este reclamo y esperamos su respuesta. Por favor, no duden en contactarnos si necesitan más información o si quieren hablar sobre los detalles del caso.

Cordialmente,


Abogado
Estudio Jurídico Pérez & Asociados
Córdoba, Argentina.",10712616.15,,,-481.8333435058594,-321878858.63554686,-284936966.015625,26053148.159999996,758.2627014755958,178908574190.4864
